,0,1,2,3,y_true,y_predict,y_proba
0,2.0,50.0,12500.0,98.0,1.0,0.0,0.43858692460285764
1,0.0,13.0,3250.0,28.0,1.0,0.0,0.36865485352061717
2,1.0,16.0,4000.0,35.0,1.0,1.0,0.7310580719906901
3,2.0,20.0,5000.0,45.0,1.0,1.0,0.731058329558586
4,1.0,24.0,6000.0,77.0,0.0,0.0,0.4644640179035441
5,4.0,4.0,1000.0,4.0,0.0,0.0,0.6224591332946113
6,2.0,7.0,1750.0,14.0,1.0,1.0,0.7310581475499451
7,1.0,12.0,3000.0,35.0,0.0,0.0,0.5000003894403153
8,2.0,9.0,2250.0,22.0,1.0,1.0,0.7310580893735815
9,5.0,46.0,11500.0,98.0,1.0,0.0,0.43569842580865764
10,4.0,23.0,5750.0,58.0,0.0,0.0,0.5000001005956598
11,0.0,3.0,750.0,4.0,0.0,0.0,0.4999997403034474
12,2.0,10.0,2500.0,28.0,1.0,1.0,0.7914896598909534
13,1.0,13.0,3250.0,47.0,0.0,0.0,0.49999981475139155
14,2.0,6.0,1500.0,15.0,1.0,1.0,0.7310580824119055
15,2.0,5.0,1250.0,11.0,1.0,1.0,0.7310586049556377
16,2.0,14.0,3500.0,48.0,1.0,1.0,0.7310582969873008
17,2.0,15.0,3750.0,49.0,1.0,0.0,0.5654973299540456
18,2.0,6.0,1500.0,15.0,1.0,1.0,0.7310580824119055
19,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584248654936
20,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584248654936
21,4.0,11.0,2750.0,28.0,0.0,0.0,0.5000001502019161
22,2.0,6.0,1500.0,16.0,1.0,1.0,0.7310584536605156
23,2.0,6.0,1500.0,16.0,1.0,1.0,0.7310584536605156
24,9.0,9.0,2250.0,16.0,0.0,1.0,0.6414818076747469
25,4.0,14.0,3500.0,40.0,0.0,0.0,0.5000000196580476
26,4.0,6.0,1500.0,14.0,0.0,0.0,0.5000003547828744
27,4.0,12.0,3000.0,34.0,1.0,1.0,0.7310580279555723
28,4.0,5.0,1250.0,11.0,1.0,1.0,0.7183674111694531
29,4.0,8.0,2000.0,21.0,0.0,0.0,0.49999995492936194
30,1.0,14.0,3500.0,58.0,0.0,1.0,0.6750113462001922
31,4.0,10.0,2500.0,28.0,1.0,1.0,0.7310583170735468
32,4.0,10.0,2500.0,28.0,1.0,1.0,0.7310583170735468
33,4.0,9.0,2250.0,26.0,1.0,0.0,0.31318353364857104
34,2.0,16.0,4000.0,64.0,0.0,0.0,0.49999985304321604
35,2.0,8.0,2000.0,28.0,1.0,1.0,0.7310583484069387
36,2.0,12.0,3000.0,47.0,1.0,1.0,0.7310582419177134
37,4.0,6.0,1500.0,16.0,1.0,1.0,0.7310585295364459
38,2.0,14.0,3500.0,57.0,1.0,1.0,0.7310584154883367
39,4.0,7.0,1750.0,22.0,1.0,1.0,0.7310582345684113
40,2.0,13.0,3250.0,53.0,1.0,1.0,0.7310585283987928
41,2.0,5.0,1250.0,16.0,0.0,1.0,0.6607567009813816
42,2.0,5.0,1250.0,16.0,1.0,1.0,0.6607567009813816
43,2.0,5.0,1250.0,16.0,0.0,1.0,0.6607567009813816
44,4.0,20.0,5000.0,69.0,1.0,1.0,0.7310583570770313
45,4.0,9.0,2250.0,28.0,1.0,0.0,0.6224592386639368
46,2.0,9.0,2250.0,36.0,0.0,0.0,0.4999995952299234
47,2.0,2.0,500.0,2.0,0.0,0.0,0.49999983243430235
48,2.0,2.0,500.0,2.0,0.0,0.0,0.49999983243430235
49,2.0,2.0,500.0,2.0,0.0,0.0,0.49999983243430235
50,2.0,11.0,2750.0,46.0,0.0,0.0,0.6224592430194597
51,2.0,11.0,2750.0,46.0,1.0,0.0,0.6224592430194597
