,0,y_true,y_predict
0,1958.1666666666667,316.1,317.2178748048749
1,1958.25,317.20000000000005,318.92483528486787
2,1958.3333333333333,317.43333333333334,318.2826609553608
3,1958.5,315.625,316.63878909197797
4,1958.5833333333333,314.95000000000005,315.89089674073176
5,1958.6666666666667,313.5,315.6185140663785
6,1958.8333333333333,313.425,315.2301574976089
7,1958.9166666666667,314.7,315.0076747817669
8,1959.0,315.5,315.09776075343
9,1959.0833333333333,316.7,316.6325345220879
10,1959.1666666666667,316.73333333333335,318.6247138069017
11,1959.25,317.675,320.0463108699283
12,1959.3333333333333,318.325,319.9479916639276
13,1959.4166666666667,318.02500000000003,318.0566683272835
14,1959.5,316.525,316.76332760898254
15,1959.5833333333333,314.9,315.6941572836938
16,1959.6666666666667,313.825,315.4694856878354
17,1959.75,313.4,315.28092859875466
18,1959.8333333333333,314.875,315.3053985951173
19,1959.9166666666667,315.52500000000003,314.8639875899672
20,1960.0,316.38,315.5389034630384
21,1960.0833333333333,316.975,316.15746628702357
22,1960.1666666666667,317.575,318.47373371066334
23,1960.25,319.12,319.2593412073463
24,1960.3333333333333,319.925,318.55908280406135
25,1960.4166666666667,319.45,317.3044848637535
26,1960.5,318.06,315.64874173916655
27,1960.5833333333333,315.775,314.55688572523496
28,1960.6666666666667,314.175,314.3384836188586
29,1960.75,313.84000000000003,314.61531255209957
30,1960.8333333333333,315.025,314.60248347540374
31,1960.9166666666667,316.2,314.8196934597529
32,1961.0,316.925,315.4553379735722
33,1961.0833333333333,317.65,316.89986461851277
34,1961.1666666666667,318.525,318.05049251897424
35,1961.25,319.41999999999996,319.453106349528
36,1961.3333333333333,320.475,318.9386562675873
37,1961.4166666666667,319.75,318.3399508210506
38,1961.5,318.32,316.49688256380864
39,1961.5833333333333,316.77500000000003,315.2807989547885
40,1961.6666666666667,315.03999999999996,315.24489072626477
41,1961.75,315.34999999999997,315.41235184018905
42,1961.8333333333333,316.05,315.49489051557856
43,1961.9166666666667,316.98,316.2088851458575
44,1962.0,317.925,317.4885483866664
45,1962.0833333333333,318.625,318.4834216320773
46,1962.1666666666667,319.67999999999995,319.8661912489615
47,1962.25,320.55,321.41921225441956
48,1962.3333333333333,320.9,321.13670517194976
49,1962.4166666666667,320.50000000000006,320.15582112112384
50,1962.5,319.425,318.6222962260224
51,1962.5833333333333,317.7333333333333,317.12041286047827
52,1962.6666666666667,316.06666666666666,316.4204238583043
53,1962.75,315.475,316.8786366285085
54,1962.8333333333333,316.54999999999995,317.7552480330096
55,1962.9166666666667,317.52500000000003,317.9833328902485
56,1963.0,318.725,318.6706007648887
57,1963.0833333333333,318.96666666666664,319.99544603041835
58,1963.1666666666667,319.86,321.0312494183606
59,1963.25,321.275,321.9798776954507
60,1963.3333333333333,322.09999999999997,321.90269578874006
61,1963.4166666666667,321.4599999999999,320.4003356447038
62,1963.5,319.6,318.8098480528238
63,1963.5833333333333,317.6,317.04658601873757
64,1963.6666666666667,316.15,316.6654611364845
65,1963.75,316.05,316.62778975400226
66,1963.8333333333333,317.0,317.11327967423165
67,1963.9166666666667,318.35,317.94714527420666
68,1964.0,319.40000000000003,318.35154538319034
