,0,1,2,3,y_true,y_predict,y_proba
0,2.0,50.0,12500.0,98.0,1.0,1.0,0.7310581621266099
1,0.0,13.0,3250.0,28.0,1.0,1.0,0.7254252161581859
2,1.0,16.0,4000.0,35.0,1.0,1.0,0.7310583240488716
3,2.0,20.0,5000.0,45.0,1.0,1.0,0.7310583317180244
4,1.0,24.0,6000.0,77.0,0.0,0.0,0.50000002401268
5,4.0,4.0,1000.0,4.0,0.0,0.0,0.622459226134208
6,2.0,7.0,1750.0,14.0,1.0,0.0,0.547627245072802
7,1.0,12.0,3000.0,35.0,0.0,0.0,0.5000000226416074
8,2.0,9.0,2250.0,22.0,1.0,1.0,0.7310582853696247
9,5.0,46.0,11500.0,98.0,1.0,1.0,0.7310581421881975
10,4.0,23.0,5750.0,58.0,0.0,1.0,0.6865920606636848
11,0.0,3.0,750.0,4.0,0.0,0.0,0.5000001820738998
12,2.0,10.0,2500.0,28.0,1.0,1.0,0.7310584966694713
13,1.0,13.0,3250.0,47.0,0.0,0.0,0.49999994130514014
14,2.0,6.0,1500.0,15.0,1.0,1.0,0.7310582643271828
15,2.0,5.0,1250.0,11.0,1.0,1.0,0.6938866943030855
16,2.0,14.0,3500.0,48.0,1.0,0.0,0.4930385742706363
17,2.0,15.0,3750.0,49.0,1.0,1.0,0.7310584348574445
18,2.0,6.0,1500.0,15.0,1.0,1.0,0.7310582643271828
19,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584056924195
20,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584056924195
21,4.0,11.0,2750.0,28.0,0.0,0.0,0.5909793808721071
22,2.0,6.0,1500.0,16.0,1.0,1.0,0.7310584605800542
23,2.0,6.0,1500.0,16.0,1.0,1.0,0.7310584605800542
24,9.0,9.0,2250.0,16.0,0.0,0.0,0.5000001257664736
25,4.0,14.0,3500.0,40.0,0.0,0.0,0.49999987894462494
26,4.0,6.0,1500.0,14.0,0.0,0.0,0.49999995417684895
27,4.0,12.0,3000.0,34.0,1.0,1.0,0.7310582647179854
28,4.0,5.0,1250.0,11.0,1.0,1.0,0.731058297095826
29,4.0,8.0,2000.0,21.0,0.0,0.0,0.5000001050849442
30,1.0,14.0,3500.0,58.0,0.0,0.0,0.4817602538515371
31,4.0,10.0,2500.0,28.0,1.0,1.0,0.731058441432238
32,4.0,10.0,2500.0,28.0,1.0,1.0,0.731058441432238
33,4.0,9.0,2250.0,26.0,1.0,1.0,0.7310582642047176
34,2.0,16.0,4000.0,64.0,0.0,0.0,0.5000002275458691
35,2.0,8.0,2000.0,28.0,1.0,0.0,0.5508340430320323
36,2.0,12.0,3000.0,47.0,1.0,1.0,0.7310581606527717
37,4.0,6.0,1500.0,16.0,1.0,1.0,0.6599304541267209
38,2.0,14.0,3500.0,57.0,1.0,1.0,0.7310581717372515
39,4.0,7.0,1750.0,22.0,1.0,1.0,0.7310583931815161
40,2.0,13.0,3250.0,53.0,1.0,1.0,0.7310582415665139
41,2.0,5.0,1250.0,16.0,0.0,0.0,0.5000000306996149
42,2.0,5.0,1250.0,16.0,1.0,0.0,0.5000000306996149
43,2.0,5.0,1250.0,16.0,0.0,0.0,0.5000000306996149
44,4.0,20.0,5000.0,69.0,1.0,1.0,0.7310582536697029
45,4.0,9.0,2250.0,28.0,1.0,0.0,0.6224592418232312
46,2.0,9.0,2250.0,36.0,0.0,0.0,0.49999989530671834
47,2.0,2.0,500.0,2.0,0.0,0.0,0.5000000493867717
48,2.0,2.0,500.0,2.0,0.0,0.0,0.5000000493867717
49,2.0,2.0,500.0,2.0,0.0,0.0,0.5000000493867717
50,2.0,11.0,2750.0,46.0,0.0,1.0,0.7310582746008325
51,2.0,11.0,2750.0,46.0,1.0,1.0,0.7310582746008325
52,2.0,6.0,1500.0,22.0,0.0,0.0,0.6224592164203072
53,2.0,12.0,3000.0,52.0,0.0,0.0,0.5000000304792312
54,4.0,5.0,1250.0,14.0,1.0,1.0,0.7310584362200722
55,4.0,19.0,4750.0,69.0,1.0,1.0,0.7310583217446878
56,4.0,8.0,2000.0,26.0,1.0,0.0,0.40568155662645683
57,2.0,7.0,1750.0,28.0,1.0,1.0,0.7310582517127141
58,2.0,16.0,4000.0,81.0,0.0,0.0,0.49391258656959647
59,3.0,6.0,1500.0,21.0,0.0,0.0,0.5330206505014848
60,2.0,7.0,1750.0,29.0,0.0,0.0,0.4999999400240017
61,2.0,8.0,2000.0,35.0,1.0,1.0,0.7310582965200844
62,2.0,10.0,2500.0,49.0,0.0,0.0,0.5000000345317587
63,4.0,5.0,1250.0,16.0,1.0,1.0,0.7310585263203688
64,2.0,3.0,750.0,9.0,1.0,1.0,0.7310582556235377
65,3.0,16.0,4000.0,74.0,0.0,0.0,0.4999999089534754
66,2.0,4.0,1000.0,14.0,1.0,1.0,0.6607563536902681
67,0.0,2.0,500.0,4.0,0.0,0.0,0.5000000260422028
68,4.0,7.0,1750.0,25.0,0.0,0.0,0.4999998504582813
