,0,y_true,y_predict
0,1958.1666666666667,316.1,316.2897327168624
1,1958.25,317.20000000000005,316.78698201375306
2,1958.3333333333333,317.43333333333334,316.1858064141326
3,1958.5,315.625,313.3474367405003
4,1958.5833333333333,314.95000000000005,312.6738777240967
5,1958.6666666666667,313.5,313.210652299765
6,1958.8333333333333,313.425,312.8421078151222
7,1958.9166666666667,314.7,313.3682978298345
8,1959.0,315.5,313.72718773606823
9,1959.0833333333333,316.7,314.87821383661407
10,1959.1666666666667,316.73333333333335,316.3589537277073
11,1959.25,317.675,317.4192518737408
12,1959.3333333333333,318.325,317.826810482046
13,1959.4166666666667,318.02500000000003,316.94629169437906
14,1959.5,316.525,315.9733226993573
15,1959.5833333333333,314.9,315.14536855311434
16,1959.6666666666667,313.825,314.77165659628287
17,1959.75,313.4,314.7886422901806
18,1959.8333333333333,314.875,315.69357481767526
19,1959.9166666666667,315.52500000000003,315.50402982237665
20,1960.0,316.38,316.38848893612777
21,1960.0833333333333,316.975,316.95544281575934
22,1960.1666666666667,317.575,318.6581859382458
23,1960.25,319.12,319.6566015952085
24,1960.3333333333333,319.925,319.381029017191
25,1960.4166666666667,319.45,318.35552416943216
26,1960.5,318.06,316.6980945631179
27,1960.5833333333333,315.775,315.25837083871795
28,1960.6666666666667,314.175,314.98137813410585
29,1960.75,313.84000000000003,314.7281504122539
30,1960.8333333333333,315.025,315.2567882036949
31,1960.9166666666667,316.2,316.04586461577367
32,1961.0,316.925,316.68197926341014
33,1961.0833333333333,317.65,317.8384049226525
34,1961.1666666666667,318.525,318.46660481839996
35,1961.25,319.41999999999996,320.0787803522216
36,1961.3333333333333,320.475,319.81712351318157
37,1961.4166666666667,319.75,318.61122824861945
38,1961.5,318.32,316.8838682281575
39,1961.5833333333333,316.77500000000003,315.8834575130088
40,1961.6666666666667,315.03999999999996,315.2372961556152
41,1961.75,315.34999999999997,315.1501864901571
42,1961.8333333333333,316.05,316.3422762403102
43,1961.9166666666667,316.98,317.02243078158483
44,1962.0,317.925,317.14395374105635
45,1962.0833333333333,318.625,318.81234208100193
46,1962.1666666666667,319.67999999999995,319.7372300118071
47,1962.25,320.55,321.23909158046973
48,1962.3333333333333,320.9,321.7958539015031
49,1962.4166666666667,320.50000000000006,320.10673253104267
50,1962.5,319.425,318.90458749723655
51,1962.5833333333333,317.7333333333333,316.94173973884784
52,1962.6666666666667,316.06666666666666,316.11302178318334
53,1962.75,315.475,316.4007503074021
54,1962.8333333333333,316.54999999999995,317.33966109518406
55,1962.9166666666667,317.52500000000003,318.0229261715973
56,1963.0,318.725,318.5705415377604
57,1963.0833333333333,318.96666666666664,319.905393941345
