,0,1,2,3,y_true,y_predict,y_proba
0,2.0,50.0,12500.0,98.0,1.0,1.0,0.7315114804875749
1,0.0,13.0,3250.0,28.0,1.0,1.0,0.7081787183215945
2,1.0,16.0,4000.0,35.0,1.0,1.0,0.7267474822510959
3,2.0,20.0,5000.0,45.0,1.0,0.0,0.4210267891929444
4,1.0,24.0,6000.0,77.0,0.0,0.0,0.5021340846652754
5,4.0,4.0,1000.0,4.0,0.0,1.0,0.6240096236605007
6,2.0,7.0,1750.0,14.0,1.0,1.0,0.7258482472383659
7,1.0,12.0,3000.0,35.0,0.0,0.0,0.5019855302771322
8,2.0,9.0,2250.0,22.0,1.0,1.0,0.819322091954543
9,5.0,46.0,11500.0,98.0,1.0,1.0,0.7326140467080275
10,4.0,23.0,5750.0,58.0,0.0,0.0,0.4802557147887202
11,0.0,3.0,750.0,4.0,0.0,0.0,0.49377741704263334
12,2.0,10.0,2500.0,28.0,1.0,1.0,0.7247146941227645
13,1.0,13.0,3250.0,47.0,0.0,0.0,0.48180771018159935
14,2.0,6.0,1500.0,15.0,1.0,1.0,0.7395784683615025
15,2.0,5.0,1250.0,11.0,1.0,0.0,0.006231658537776935
16,2.0,14.0,3500.0,48.0,1.0,1.0,0.7197108442804157
17,2.0,15.0,3750.0,49.0,1.0,1.0,0.7206074307534699
18,2.0,6.0,1500.0,15.0,1.0,1.0,0.7395784683615025
19,2.0,3.0,750.0,4.0,1.0,1.0,0.734039333448928
20,2.0,3.0,750.0,4.0,1.0,1.0,0.734039333448928
21,4.0,11.0,2750.0,28.0,0.0,0.0,0.4923152216851098
22,2.0,6.0,1500.0,16.0,1.0,1.0,0.7336910058734177
23,2.0,6.0,1500.0,16.0,1.0,1.0,0.7336910058734177
24,9.0,9.0,2250.0,16.0,0.0,0.0,0.5096868248132262
25,4.0,14.0,3500.0,40.0,0.0,0.0,0.5020008752768804
26,4.0,6.0,1500.0,14.0,0.0,0.0,0.49223906716987215
27,4.0,12.0,3000.0,34.0,1.0,1.0,0.7177177476964973
28,4.0,5.0,1250.0,11.0,1.0,1.0,0.7456271906288093
29,4.0,8.0,2000.0,21.0,0.0,0.0,0.5098528301773371
30,1.0,14.0,3500.0,58.0,0.0,0.0,0.4806878311998946
31,4.0,10.0,2500.0,28.0,1.0,1.0,0.732000058949031
32,4.0,10.0,2500.0,28.0,1.0,1.0,0.732000058949031
33,4.0,9.0,2250.0,26.0,1.0,0.0,0.035742810959112976
34,2.0,16.0,4000.0,64.0,0.0,0.0,0.5135210085001254
35,2.0,8.0,2000.0,28.0,1.0,1.0,0.732088374783388
36,2.0,12.0,3000.0,47.0,1.0,0.0,0.015998957409933814
37,4.0,6.0,1500.0,16.0,1.0,1.0,0.7342698577709516
38,2.0,14.0,3500.0,57.0,1.0,1.0,0.7374061238500982
39,4.0,7.0,1750.0,22.0,1.0,1.0,0.7395295827323008
40,2.0,13.0,3250.0,53.0,1.0,1.0,0.7410640301122065
41,2.0,5.0,1250.0,16.0,0.0,1.0,0.6511522861891843
42,2.0,5.0,1250.0,16.0,1.0,1.0,0.6511522861891843
43,2.0,5.0,1250.0,16.0,0.0,1.0,0.6511522861891843
44,4.0,20.0,5000.0,69.0,1.0,1.0,0.7308616652277183
45,4.0,9.0,2250.0,28.0,1.0,1.0,0.7263339834777165
46,2.0,9.0,2250.0,36.0,0.0,0.0,0.4986683701503453
47,2.0,2.0,500.0,2.0,0.0,0.0,0.49977965228889454
48,2.0,2.0,500.0,2.0,0.0,0.0,0.49977965228889454
49,2.0,2.0,500.0,2.0,0.0,0.0,0.49977965228889454
50,2.0,11.0,2750.0,46.0,0.0,0.0,0.6203384072181298
51,2.0,11.0,2750.0,46.0,1.0,0.0,0.6203384072181298
52,2.0,6.0,1500.0,22.0,0.0,1.0,0.6265795967383222
53,2.0,12.0,3000.0,52.0,0.0,0.0,0.5046279954361291
54,4.0,5.0,1250.0,14.0,1.0,1.0,0.7076880437102882
55,4.0,19.0,4750.0,69.0,1.0,1.0,0.7382202516117498
56,4.0,8.0,2000.0,26.0,1.0,1.0,0.7305721542962763
57,2.0,7.0,1750.0,28.0,1.0,1.0,0.7260759607919431
58,2.0,16.0,4000.0,81.0,0.0,1.0,0.6733241759577044
59,3.0,6.0,1500.0,21.0,0.0,0.0,0.48828643402781313
60,2.0,7.0,1750.0,29.0,0.0,0.0,0.48086169273204254
61,2.0,8.0,2000.0,35.0,1.0,1.0,0.850657368621501
62,2.0,10.0,2500.0,49.0,0.0,0.0,0.4914694593279102
63,4.0,5.0,1250.0,16.0,1.0,1.0,0.7316343404916625
64,2.0,3.0,750.0,9.0,1.0,1.0,0.7285694989310963
65,3.0,16.0,4000.0,74.0,0.0,1.0,0.9474717600769171
66,2.0,4.0,1000.0,14.0,1.0,1.0,0.7340963857495818
67,0.0,2.0,500.0,4.0,0.0,0.0,0.4897431124671389
68,4.0,7.0,1750.0,25.0,0.0,1.0,0.9932546004603103
69,1.0,9.0,2250.0,51.0,0.0,1.0,0.9929164275795065
70,2.0,4.0,1000.0,16.0,0.0,0.0,0.5431167173326918
71,2.0,4.0,1000.0,16.0,0.0,0.0,0.5431167173326918
72,4.0,17.0,4250.0,71.0,1.0,1.0,0.9465190779717456
73,2.0,2.0,500.0,4.0,0.0,1.0,0.6770638626034082
74,2.0,2.0,500.0,4.0,1.0,1.0,0.6770638626034082
75,2.0,2.0,500.0,4.0,1.0,1.0,0.6770638626034082
76,2.0,4.0,1000.0,16.0,1.0,0.0,0.5431167173326918
77,2.0,2.0,500.0,4.0,0.0,1.0,0.6770638626034082
78,2.0,2.0,500.0,4.0,0.0,1.0,0.6770638626034082
79,2.0,2.0,500.0,4.0,0.0,1.0,0.6770638626034082
80,4.0,6.0,1500.0,23.0,1.0,1.0,0.7248188247424456
81,2.0,4.0,1000.0,16.0,0.0,0.0,0.5431167173326918
82,2.0,4.0,1000.0,16.0,0.0,0.0,0.5431167173326918
83,2.0,4.0,1000.0,16.0,0.0,0.0,0.5431167173326918
84,2.0,6.0,1500.0,28.0,1.0,1.0,0.6635113049177177
85,2.0,6.0,1500.0,28.0,0.0,1.0,0.6635113049177177
86,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
87,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
88,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
89,2.0,7.0,1750.0,35.0,1.0,1.0,0.7488976374491806
90,4.0,2.0,500.0,4.0,1.0,0.0,0.5841157927139659
91,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
92,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
93,4.0,2.0,500.0,4.0,0.0,0.0,0.5841157927139659
94,12.0,11.0,2750.0,23.0,0.0,0.0,0.49157370095714825
95,4.0,7.0,1750.0,28.0,0.0,0.0,0.4735258909520703
96,3.0,17.0,4250.0,86.0,0.0,0.0,0.4718798983629541
