,0,y_true,y_predict
0,1958.1666666666667,316.1,314.8642818611026
1,1958.25,317.20000000000005,314.0918978759393
2,1958.3333333333333,317.43333333333334,315.83190661788603
3,1958.5,315.625,314.9924733668206
4,1958.5833333333333,314.95000000000005,311.5121799943764
5,1958.6666666666667,313.5,308.39391722952814
6,1958.8333333333333,313.425,309.99559907329973
7,1958.9166666666667,314.7,314.14113106931416
8,1959.0,315.5,316.1275607969393
9,1959.0833333333333,316.7,315.2376004357051
10,1959.1666666666667,316.73333333333335,313.8923172287977
11,1959.25,317.675,315.1870305140477
12,1959.3333333333333,318.325,317.9774887724764
13,1959.4166666666667,318.02500000000003,319.4421497064998
14,1959.5,316.525,318.1107313528374
15,1959.5833333333333,314.9,315.1252036178311
16,1959.6666666666667,313.825,312.4207037494706
17,1959.75,313.4,311.5780683011724
18,1959.8333333333333,314.875,313.5667810116092
19,1959.9166666666667,315.52500000000003,316.7611119330021
20,1960.0,316.38,318.2246733023342
21,1960.0833333333333,316.975,316.9732826710579
22,1960.1666666666667,317.575,315.8968897642162
23,1960.25,319.12,316.8588889757537
24,1960.3333333333333,319.925,319.2524944462354
25,1960.4166666666667,319.45,319.9128584453457
26,1960.5,318.06,318.26476461767277
27,1960.5833333333333,315.775,315.32642470821395
28,1960.6666666666667,314.175,312.7930325344659
29,1960.75,313.84000000000003,312.0379125733843
30,1960.8333333333333,315.025,313.7079782279467
31,1960.9166666666667,316.2,316.5437141898609
32,1961.0,316.925,318.0379116755725
33,1961.0833333333333,317.65,317.2471968876444
34,1961.1666666666667,318.525,316.68509075235625
35,1961.25,319.41999999999996,318.2140329231323
36,1961.3333333333333,320.475,320.3439858521956
37,1961.4166666666667,319.75,321.0781563032768
38,1961.5,318.32,319.32460202066386
39,1961.5833333333333,316.77500000000003,316.8708276604892
40,1961.6666666666667,315.03999999999996,314.6125394893804
41,1961.75,315.34999999999997,313.7488513347645
42,1961.8333333333333,316.05,315.02464371287596
43,1961.9166666666667,316.98,317.31264016597584
44,1962.0,317.925,318.7222235377589
45,1962.0833333333333,318.625,318.17033943476116
46,1962.1666666666667,319.67999999999995,317.8290439701829
47,1962.25,320.55,319.2965182992297
48,1962.3333333333333,320.9,321.12253112313215
49,1962.4166666666667,320.50000000000006,321.4875380210382
