,0,y_true,y_predict
0,1958.1666666666667,316.1,315.7362638920283
1,1958.25,317.20000000000005,317.15269430146003
2,1958.3333333333333,317.43333333333334,316.69421110565116
3,1958.5,315.625,314.42584670898435
4,1958.5833333333333,314.95000000000005,313.71004082779893
5,1958.6666666666667,313.5,313.28440997135226
6,1958.8333333333333,313.425,313.0190664136037
7,1958.9166666666667,314.7,313.53547548669604
8,1959.0,315.5,314.5654952101029
9,1959.0833333333333,316.7,316.1233828540192
10,1959.1666666666667,316.73333333333335,318.07569853723913
11,1959.25,317.675,318.640778896139
12,1959.3333333333333,318.325,318.5636108047301
13,1959.4166666666667,318.02500000000003,317.0099137276212
14,1959.5,316.525,315.87829819696174
15,1959.5833333333333,314.9,314.635465016081
16,1959.6666666666667,313.825,314.19821527784853
17,1959.75,313.4,314.2162229868272
18,1959.8333333333333,314.875,314.04871475067034
19,1959.9166666666667,315.52500000000003,315.06254715063847
20,1960.0,316.38,315.7675894024609
21,1960.0833333333333,316.975,317.0230103328954
22,1960.1666666666667,317.575,318.6580565720916
23,1960.25,319.12,319.7301757351393
24,1960.3333333333333,319.925,319.33920717252755
25,1960.4166666666667,319.45,318.2636283400974
26,1960.5,318.06,316.0863067562422
27,1960.5833333333333,315.775,315.17085444506256
28,1960.6666666666667,314.175,315.0190738296386
29,1960.75,313.84000000000003,315.16087917849904
30,1960.8333333333333,315.025,315.32551690075917
31,1960.9166666666667,316.2,316.2406490146228
32,1961.0,316.925,317.1541605510595
33,1961.0833333333333,317.65,318.2670862467198
34,1961.1666666666667,318.525,320.1563291252212
35,1961.25,319.41999999999996,320.27527218161737
36,1961.3333333333333,320.475,320.17687477921106
37,1961.4166666666667,319.75,319.28994505418865
38,1961.5,318.32,317.53719365689744
39,1961.5833333333333,316.77500000000003,316.13027822123075
40,1961.6666666666667,315.03999999999996,315.73029733260154
41,1961.75,315.34999999999997,315.9770233599024
42,1961.8333333333333,316.05,316.28969167474145
43,1961.9166666666667,316.98,317.09739361289184
44,1962.0,317.925,317.8674102102983
45,1962.0833333333333,318.625,319.0328609096668
46,1962.1666666666667,319.67999999999995,320.62571702433513
47,1962.25,320.55,321.11444286253817
48,1962.3333333333333,320.9,320.93096613067576
49,1962.4166666666667,320.50000000000006,319.91218584589586
50,1962.5,319.425,318.7890810150619
51,1962.5833333333333,317.7333333333333,316.5610148659655
52,1962.6666666666667,316.06666666666666,316.13695606575334
53,1962.75,315.475,315.930181050006
54,1962.8333333333333,316.54999999999995,316.5409310472865
55,1962.9166666666667,317.52500000000003,317.49182006183486
56,1963.0,318.725,318.58881062712885
57,1963.0833333333333,318.96666666666664,319.32023309419475
58,1963.1666666666667,319.86,320.5601189297339
59,1963.25,321.275,321.20207945268845
60,1963.3333333333333,322.09999999999997,321.2619687528993
61,1963.4166666666667,321.4599999999999,320.37530684489815
62,1963.5,319.6,318.5855300891672
63,1963.5833333333333,317.6,316.57150416052036
64,1963.6666666666667,316.15,315.675778571981
65,1963.75,316.05,315.81145793528003
66,1963.8333333333333,317.0,317.30717348510154
67,1963.9166666666667,318.35,318.0500506370256
68,1964.0,319.40000000000003,318.8370574273199
69,1964.3333333333333,322.0,321.55967897718716
70,1964.4166666666667,321.75,320.6668392823832
71,1964.5,320.3,319.20371705636256
72,1964.5833333333333,318.5,317.1992139506704
73,1964.6666666666667,316.6,316.31482824503104
74,1964.75,316.96000000000004,316.65870358997205
75,1964.8333333333333,317.725,317.7720404462989
76,1964.9166666666667,318.67499999999995,318.76890050297175
77,1965.0,319.4,319.5343834161946
78,1965.0833333333333,320.45,320.97555590666764
79,1965.1666666666667,320.92499999999995,321.54495802019255
80,1965.25,322.0,322.4249455610729
81,1965.3333333333333,322.06,322.99104765954803
82,1965.4166666666667,321.775,322.1328775831282
83,1965.5,321.0400000000001,320.7487136736965
84,1965.5833333333333,318.725,318.31028853274285
85,1965.6666666666667,317.825,317.58355618453425
86,1965.75,317.34,318.40889162195685
87,1965.8333333333333,318.875,319.3335743388775
88,1965.9166666666667,319.325,320.5836552274439
89,1966.0,320.53999999999996,321.73130739970753
90,1966.0833333333333,321.575,321.82544000855785
91,1966.1666666666667,322.375,323.38091498005554
92,1966.25,323.66,324.7477434034264
93,1966.3333333333333,324.025,324.4946738851467
94,1966.4166666666667,323.7,323.62098782524157
95,1966.5,322.85,321.64044470944225
96,1966.5833333333333,320.20000000000005,319.7458989246873
97,1966.6666666666667,318.7,318.68039185379814
98,1966.75,318.17999999999995,319.37457924997835
99,1966.8333333333333,319.90000000000003,320.24045879292817
100,1966.9166666666667,321.06,321.39158215101503
101,1967.0,322.4,321.80565622804625
102,1967.0833333333333,322.42499999999995,323.11922460556553
103,1967.1666666666667,323.0,323.4032644807588
104,1967.25,324.28000000000003,324.5882076896243
105,1967.3333333333333,324.95,324.7270583148562
106,1967.4166666666667,324.075,324.52080583494734
107,1967.5,322.48,321.9445867303659
108,1967.5833333333333,320.85,320.1740774151037
109,1967.6666666666667,319.3,318.72681318513753
110,1967.75,319.45,319.23745666194395
111,1967.8333333333333,320.67499999999995,320.2972396007209
112,1967.9166666666667,321.92,321.54828411273814
113,1968.0,322.55,322.51015737182
114,1968.0833333333333,323.05,322.87587125272194
115,1968.1666666666667,323.92,323.86931270646966
116,1968.25,324.975,325.13250650386306
117,1968.3333333333333,325.475,325.41957910051593
118,1968.4166666666667,325.25999999999993,324.77494818399344
119,1968.5,324.025,323.28252973796845
120,1968.5833333333333,321.93999999999994,320.50532912333006
121,1968.6666666666667,320.25,320.0163885608407
122,1968.75,320.275,320.2214376142231
123,1968.8333333333333,321.32,321.7023467854487
124,1968.9166666666667,322.92499999999995,323.08320257733556
125,1969.0,323.92499999999995,323.6008208421539
126,1969.0833333333333,324.275,324.3796344174454
127,1969.1666666666667,325.59999999999997,325.3911846313207
128,1969.25,326.575,326.71252942639217
129,1969.3333333333333,327.28000000000003,327.0331900984409
130,1969.4166666666667,326.55,326.4955872268144
131,1969.5,325.79999999999995,324.02419550318984
132,1969.5833333333333,323.53999999999996,321.8878730268825
133,1969.6666666666667,322.4,321.38326189750495
134,1969.75,321.79999999999995,321.9157223161787
135,1969.8333333333333,322.82,322.71390672710163
136,1969.9166666666667,324.125,324.0592910330893
137,1970.0,325.08,324.804040035553
138,1970.0833333333333,326.025,325.30751497839617
139,1970.1666666666667,327.0,326.000097092777
140,1970.25,328.075,327.5771277186921
141,1970.3333333333333,327.91999999999996,327.8355982067418
142,1970.4166666666667,327.55,326.88607822343005
143,1970.5,326.29999999999995,325.37068740592247
144,1970.5833333333333,324.65999999999997,322.66833350647636
145,1970.6666666666667,323.15,322.1122706504842
146,1970.75,323.14,322.3093904506567
147,1970.8333333333333,324.05,322.9157620613013
148,1970.9166666666667,325.1,324.09785432474143
149,1971.0,326.14,325.3043748990532
150,1971.0833333333333,326.65,325.8608051140948
151,1971.1666666666667,327.20000000000005,326.91659314872624
152,1971.25,327.675,327.8207550814701
153,1971.3333333333333,328.82000000000005,328.3919357655282
154,1971.4166666666667,328.475,327.3348558025557
155,1971.5,327.22,325.23532052077013
156,1971.5833333333333,325.25,323.1573279464793
157,1971.6666666666667,323.4,322.28845226660934
158,1971.75,323.5400000000001,322.7772724852625
159,1971.8333333333333,324.825,324.45154284012114
160,1971.9166666666667,325.925,325.20809009248023
161,1972.0,326.72,325.8156383683078
162,1972.0833333333333,327.625,326.85774789248444
163,1972.1666666666667,327.725,328.01452886588686
164,1972.25,329.64,329.10176542850894
