,0,1,2,3,y_true,y_predict,y_proba
0,2.0,50.0,12500.0,98.0,1.0,0.0,0.5297127666685042
1,0.0,13.0,3250.0,28.0,1.0,1.0,0.7310580986678654
2,1.0,16.0,4000.0,35.0,1.0,1.0,0.7310581917948784
3,2.0,20.0,5000.0,45.0,1.0,1.0,0.7310583520620503
4,1.0,24.0,6000.0,77.0,0.0,0.0,0.5000004113327701
5,4.0,4.0,1000.0,4.0,0.0,0.0,0.6224592849256577
6,2.0,7.0,1750.0,14.0,1.0,1.0,0.6572091328586002
7,1.0,12.0,3000.0,35.0,0.0,0.0,0.5000000755314451
8,2.0,9.0,2250.0,22.0,1.0,0.0,0.5816017556083809
9,5.0,46.0,11500.0,98.0,1.0,1.0,0.7310582897555362
10,4.0,23.0,5750.0,58.0,0.0,0.0,0.5000003369551839
11,0.0,3.0,750.0,4.0,0.0,0.0,0.4999999766692421
12,2.0,10.0,2500.0,28.0,1.0,1.0,0.7310582957251133
13,1.0,13.0,3250.0,47.0,0.0,0.0,0.49999995164361244
14,2.0,6.0,1500.0,15.0,1.0,0.0,0.5736870757142353
15,2.0,5.0,1250.0,11.0,1.0,1.0,0.7310584628930811
16,2.0,14.0,3500.0,48.0,1.0,0.0,0.4512841163109776
17,2.0,15.0,3750.0,49.0,1.0,1.0,0.7310581951448191
18,2.0,6.0,1500.0,15.0,1.0,0.0,0.5736870757142353
19,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584881161588
20,2.0,3.0,750.0,4.0,1.0,1.0,0.7310584881161588
21,4.0,11.0,2750.0,28.0,0.0,0.0,0.4999999770786287
22,2.0,6.0,1500.0,16.0,1.0,1.0,0.731058430776528
23,2.0,6.0,1500.0,16.0,1.0,1.0,0.731058430776528
24,9.0,9.0,2250.0,16.0,0.0,0.0,0.5000000308451489
25,4.0,14.0,3500.0,40.0,0.0,0.0,0.46627102781982055
26,4.0,6.0,1500.0,14.0,0.0,0.0,0.49999992585273845
27,4.0,12.0,3000.0,34.0,1.0,1.0,0.7310582058275673
28,4.0,5.0,1250.0,11.0,1.0,1.0,0.731058397682224
29,4.0,8.0,2000.0,21.0,0.0,0.0,0.5000002047101116
30,1.0,14.0,3500.0,58.0,0.0,1.0,0.6579735056291196
31,4.0,10.0,2500.0,28.0,1.0,1.0,0.7310584655496223
32,4.0,10.0,2500.0,28.0,1.0,1.0,0.7310584655496223
33,4.0,9.0,2250.0,26.0,1.0,1.0,0.7310581820684218
34,2.0,16.0,4000.0,64.0,0.0,0.0,0.5000001794244394
35,2.0,8.0,2000.0,28.0,1.0,1.0,0.7310584927300909
36,2.0,12.0,3000.0,47.0,1.0,1.0,0.7310581292984277
37,4.0,6.0,1500.0,16.0,1.0,0.0,0.45713814939526587
38,2.0,14.0,3500.0,57.0,1.0,1.0,0.7310582235153936
39,4.0,7.0,1750.0,22.0,1.0,1.0,0.7310579661031238
40,2.0,13.0,3250.0,53.0,1.0,1.0,0.7310582563655584
41,2.0,5.0,1250.0,16.0,0.0,0.0,0.622459328175546
42,2.0,5.0,1250.0,16.0,1.0,0.0,0.622459328175546
43,2.0,5.0,1250.0,16.0,0.0,0.0,0.622459328175546
44,4.0,20.0,5000.0,69.0,1.0,1.0,0.7310582277741499
45,4.0,9.0,2250.0,28.0,1.0,1.0,0.6224593858570296
46,2.0,9.0,2250.0,36.0,0.0,0.0,0.5000000585933191
47,2.0,2.0,500.0,2.0,0.0,0.0,0.5000001052522134
48,2.0,2.0,500.0,2.0,0.0,0.0,0.5000001052522134
49,2.0,2.0,500.0,2.0,0.0,0.0,0.5000001052522134
50,2.0,11.0,2750.0,46.0,0.0,0.0,0.6224592899834919
51,2.0,11.0,2750.0,46.0,1.0,0.0,0.6224592899834919
52,2.0,6.0,1500.0,22.0,0.0,0.0,0.6224591791909625
53,2.0,12.0,3000.0,52.0,0.0,0.0,0.47016075292453563
54,4.0,5.0,1250.0,14.0,1.0,1.0,0.7310584921420361
