,0,y_true,y_predict
0,1958.1666666666667,316.1,318.3492466822672
1,1958.25,317.20000000000005,318.03213356680556
2,1958.3333333333333,317.43333333333334,316.7112970808872
3,1958.5,315.625,314.7283448984597
4,1958.5833333333333,314.95000000000005,313.38091570453224
5,1958.6666666666667,313.5,311.5676448772064
6,1958.8333333333333,313.425,311.334356453567
7,1958.9166666666667,314.7,313.31754032856793
8,1959.0,315.5,315.42921483963727
9,1959.0833333333333,316.7,317.03581705384823
10,1959.1666666666667,316.73333333333335,317.93051249223487
11,1959.25,317.675,317.9006649073023
12,1959.3333333333333,318.325,317.2052423881426
13,1959.4166666666667,318.02500000000003,316.43599662554317
14,1959.5,316.525,315.72666336822954
15,1959.5833333333333,314.9,314.7059884296195
16,1959.6666666666667,313.825,312.77113432818874
17,1959.75,313.4,312.1265300207894
18,1959.8333333333333,314.875,313.22404828992507
19,1959.9166666666667,315.52500000000003,315.2411822609487
20,1960.0,316.38,317.3758519506197
21,1960.0833333333333,316.975,318.85472513924054
22,1960.1666666666667,317.575,319.8518471381532
23,1960.25,319.12,319.8031739575616
24,1960.3333333333333,319.925,318.9853624976501
25,1960.4166666666667,319.45,317.93819335415844
26,1960.5,318.06,317.18622557264916
27,1960.5833333333333,315.775,315.7166994052622
28,1960.6666666666667,314.175,314.16058217098686
29,1960.75,313.84000000000003,313.34354114425884
30,1960.8333333333333,315.025,314.17498950998794
31,1960.9166666666667,316.2,316.10310314243475
32,1961.0,316.925,317.95879309374374
33,1961.0833333333333,317.65,319.1437437670273
34,1961.1666666666667,318.525,319.95273151013396
35,1961.25,319.41999999999996,319.8075543914168
36,1961.3333333333333,320.475,318.6823936326
37,1961.4166666666667,319.75,317.69544277405663
38,1961.5,318.32,316.7194860135564
39,1961.5833333333333,316.77500000000003,315.2474230478367
40,1961.6666666666667,315.03999999999996,313.53065025469044
41,1961.75,315.34999999999997,312.69535039165424
42,1961.8333333333333,316.05,313.942085017042
43,1961.9166666666667,316.98,315.8468268951495
44,1962.0,317.925,317.52030684091693
45,1962.0833333333333,318.625,319.0259592332698
46,1962.1666666666667,319.67999999999995,319.92990530715156
47,1962.25,320.55,320.14712598059197
48,1962.3333333333333,320.9,319.5824560996001
49,1962.4166666666667,320.50000000000006,319.0121409482202
50,1962.5,319.425,318.34032005005685
51,1962.5833333333333,317.7333333333333,317.37120288704085
52,1962.6666666666667,316.06666666666666,315.9771648369597
53,1962.75,315.475,315.65147777423863
54,1962.8333333333333,316.54999999999995,317.0599740057682
55,1962.9166666666667,317.52500000000003,319.1727298993397
56,1963.0,318.725,321.1450775008169
57,1963.0833333333333,318.96666666666664,322.5319544267141
58,1963.1666666666667,319.86,323.5160033014318
59,1963.25,321.275,323.70553629064887
60,1963.3333333333333,322.09999999999997,323.0398250720579
61,1963.4166666666667,321.4599999999999,322.3357123769591
62,1963.5,319.6,321.4380060846995
63,1963.5833333333333,317.6,319.9947212686922
64,1963.6666666666667,316.15,318.13489062330393
65,1963.75,316.05,317.39569337699635
66,1963.8333333333333,317.0,318.4612968424242
67,1963.9166666666667,318.35,320.0108669822306
68,1964.0,319.40000000000003,321.3608451328038
69,1964.3333333333333,322.0,321.8910573723032
70,1964.4166666666667,321.75,320.8747271786391
71,1964.5,320.3,319.7949121490637
72,1964.5833333333333,318.5,318.15533156887994
73,1964.6666666666667,316.6,316.44971493548894
74,1964.75,316.96000000000004,315.6978082603089
75,1964.8333333333333,317.725,316.6997454750597
76,1964.9166666666667,318.67499999999995,318.28331084054486
77,1965.0,319.4,319.8924384851232
78,1965.0833333333333,320.45,320.94149904855345
79,1965.1666666666667,320.92499999999995,321.72842665443
80,1965.25,322.0,321.85346564255957
81,1965.3333333333333,322.06,321.4300008431829
82,1965.4166666666667,321.775,320.7981037319724
83,1965.5,321.0400000000001,319.9533264694261
84,1965.5833333333333,318.725,318.5884833322104
85,1965.6666666666667,317.825,316.79279239190885
86,1965.75,317.34,316.03128790706586
87,1965.8333333333333,318.875,317.2898796672064
88,1965.9166666666667,319.325,319.0288965098412
89,1966.0,320.53999999999996,320.50305970611873
90,1966.0833333333333,321.575,321.75881734386815
91,1966.1666666666667,322.375,322.57596746811737
92,1966.25,323.66,322.97952123144086
93,1966.3333333333333,324.025,322.5572818344227
94,1966.4166666666667,323.7,321.9004026152098
95,1966.5,322.85,321.25079483918626
96,1966.5833333333333,320.20000000000005,319.8005378270191
97,1966.6666666666667,318.7,317.98439445725745
98,1966.75,318.17999999999995,317.5994411668407
99,1966.8333333333333,319.90000000000003,318.6937742955064
100,1966.9166666666667,321.06,320.4342330463739
101,1967.0,322.4,321.7932394918794
102,1967.0833333333333,322.42499999999995,322.98026058206653
103,1967.1666666666667,323.0,324.0505786894361
104,1967.25,324.28000000000003,324.3814040821179
105,1967.3333333333333,324.95,324.11256390677664
106,1967.4166666666667,324.075,323.73355640824957
107,1967.5,322.48,322.9830400509855
108,1967.5833333333333,320.85,321.3905223757068
109,1967.6666666666667,319.3,319.53122994962723
110,1967.75,319.45,319.0927328466482
111,1967.8333333333333,320.67499999999995,319.98513144518046
112,1967.9166666666667,321.92,321.78468085428744
113,1968.0,322.55,323.0486921979834
114,1968.0833333333333,323.05,323.99445685647026
115,1968.1666666666667,323.92,325.10967331503764
116,1968.25,324.975,325.6050141558384
117,1968.3333333333333,325.475,325.26181040485267
118,1968.4166666666667,325.25999999999993,325.10115244072813
119,1968.5,324.025,324.4145147297816
120,1968.5833333333333,321.93999999999994,322.9349159236256
121,1968.6666666666667,320.25,321.19662038236913
122,1968.75,320.275,320.6702366410859
123,1968.8333333333333,321.32,321.7332460034898
124,1968.9166666666667,322.92499999999995,323.2614594404146
125,1969.0,323.92499999999995,324.6670043089456
126,1969.0833333333333,324.275,325.69970949364364
127,1969.1666666666667,325.59999999999997,326.86680933851983
128,1969.25,326.575,327.30394448348636
129,1969.3333333333333,327.28000000000003,327.14504577219344
130,1969.4166666666667,326.55,326.9990389608268
131,1969.5,325.79999999999995,326.1978143720174
132,1969.5833333333333,323.53999999999996,324.30036687151164
133,1969.6666666666667,322.4,322.2435354583325
134,1969.75,321.79999999999995,321.5128054040975
